CLIENTNUM,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit
720655833,48,F,High School,Married,Less than $40K,Blue,2913
797898858,40,F,Uneducated,Single,Less than $40K,Blue,4748
779548008,50,M,Graduate,Single,$80K - $120K,Silver,34516
718388733,38,F,College,Unknown,Less than $40K,Blue,2609
711742758,43,F,College,Single,$40K - $60K,Blue,11508
757863258,45,F,Graduate,Unknown,Less than $40K,Blue,2396
711947358,49,M,Uneducated,Married,$120K +,Blue,18991
712157958,44,M,High School,Married,$80K - $120K,Blue,10908
814760358,53,M,Graduate,Unknown,$40K - $60K,Blue,14627
710192283,46,M,Post-Graduate,Married,$40K - $60K,Blue,2219
718977483,56,M,Graduate,Single,$80K - $120K,Blue,25736
712129158,63,M,Uneducated,Single,$60K - $80K,Blue,7997
714880533,40,M,Graduate,Single,$40K - $60K,Blue,2849
808287408,45,M,Graduate,Married,$80K - $120K,Blue,29227
709619433,52,M,Doctorate,Married,$120K +,Blue,34516
708881583,50,M,Uneducated,Married,$40K - $60K,Blue,12458
711332883,62,M,High School,Single,$60K - $80K,Blue,7547
717696333,44,M,Unknown,Married,$120K +,Blue,34516
820587258,45,F,Graduate,Married,Less than $40K,Silver,10677
768733533,53,M,Uneducated,Unknown,$80K - $120K,Blue,2340
779779083,38,F,High School,Single,$40K - $60K,Gold,23981
720735408,44,F,Doctorate,Married,$40K - $60K,Blue,6329
819160158,42,M,Uneducated,Married,$40K - $60K,Blue,4960
804601833,44,M,High School,Unknown,$60K - $80K,Silver,34516
714823308,55,F,College,Single,Less than $40K,Gold,15987
711577458,52,F,Uneducated,Single,Less than $40K,Blue,3244
787539333,48,M,Graduate,Married,$60K - $80K,Blue,7298
716806383,48,M,Graduate,Married,$80K - $120K,Blue,28307
812230308,47,M,Graduate,Married,$40K - $60K,Blue,2430
778420383,49,M,Graduate,Married,$120K +,Blue,7650
774012933,47,F,College,Divorced,$40K - $60K,Blue,6443
718756533,47,M,Uneducated,Married,$80K - $120K,Blue,13356
812224983,56,M,Graduate,Single,$120K +,Blue,4675
714284358,61,M,Uneducated,Single,$40K - $60K,Blue,2177
709530408,45,M,Doctorate,Single,$120K +,Gold,34516
750690258,49,F,Graduate,Married,Less than $40K,Blue,2821
716283108,44,F,Uneducated,Married,Less than $40K,Blue,6769
718353633,50,M,Post-Graduate,Unknown,$80K - $120K,Gold,34516
718528833,51,M,High School,Married,$120K +,Blue,30172
718006608,44,F,Uneducated,Single,Less than $40K,Blue,7742
710569233,46,M,Unknown,Single,$80K - $120K,Blue,11814
718694658,41,M,Unknown,Married,$80K - $120K,Blue,28687
779293308,51,M,Graduate,Married,$60K - $80K,Silver,25653
718276758,52,F,Graduate,Single,$40K - $60K,Blue,4705
712654233,39,M,High School,Married,$80K - $120K,Blue,19150
719296383,38,M,High School,Single,$60K - $80K,Gold,34516
808279158,51,M,Graduate,Married,$80K - $120K,Blue,11765
780497958,41,M,High School,Divorced,$80K - $120K,Blue,16627
715519983,43,M,Post-Graduate,Married,$60K - $80K,Blue,13553
708568983,40,M,High School,Married,$60K - $80K,Blue,11476
823648983,58,M,Uneducated,Single,$80K - $120K,Blue,5182
789412458,44,M,Post-Graduate,Married,$60K - $80K,Blue,23026
716837508,48,M,Graduate,Married,$60K - $80K,Blue,18477
711249858,49,M,Unknown,Married,$80K - $120K,Blue,29890
712009083,48,M,Unknown,Unknown,$60K - $80K,Blue,8290
720522633,44,M,College,Married,$40K - $60K,Silver,16199
713071383,54,F,Unknown,Single,Unknown,Blue,3723
712938258,45,M,Graduate,Single,Less than $40K,Silver,12695
719071158,54,F,Graduate,Single,Unknown,Platinum,34516
709046958,46,M,Unknown,Married,$60K - $80K,Silver,30379
708748833,37,F,Graduate,Single,$40K - $60K,Blue,9875
711364233,41,M,Unknown,Married,$60K - $80K,Platinum,34516
712645908,43,M,High School,Married,$60K - $80K,Blue,2600
708428958,39,M,Unknown,Single,$80K - $120K,Gold,34516
719714658,61,M,Post-Graduate,Single,$60K - $80K,Blue,12218
720874983,51,M,Uneducated,Married,$80K - $120K,Silver,34516
719180958,48,F,Uneducated,Divorced,$40K - $60K,Silver,21754
710360583,46,M,Uneducated,Single,$60K - $80K,Blue,8396
823848183,39,F,Unknown,Single,Less than $40K,Platinum,15987
783121008,55,F,Graduate,Single,Less than $40K,Silver,12094
789529158,44,M,High School,Single,$60K - $80K,Blue,2946
708500883,48,M,Uneducated,Single,$40K - $60K,Silver,17812
811965558,46,F,College,Single,$40K - $60K,Blue,13743
714383583,39,F,Unknown,Single,$40K - $60K,Gold,23981
809425533,45,F,Uneducated,Divorced,$40K - $60K,Silver,15785
716858433,43,F,Graduate,Single,Less than $40K,Blue,3015
812534958,40,F,High School,Married,$40K - $60K,Silver,19000
714052158,49,M,High School,Married,$120K +,Blue,11714
780200208,39,F,Unknown,Single,$40K - $60K,Blue,11135
711458583,47,M,College,Married,$60K - $80K,Silver,34516
826451433,42,M,Graduate,Single,$80K - $120K,Silver,34516
719740983,44,F,Unknown,Divorced,Less than $40K,Silver,13259
709019283,47,M,College,Married,$80K - $120K,Blue,5660
710213508,63,M,High School,Single,$60K - $80K,Blue,23355
710814633,49,M,Uneducated,Married,$80K - $120K,Blue,20734
775267158,43,F,Graduate,Married,$40K - $60K,Blue,2476
712268808,55,M,Graduate,Single,$120K +,Silver,34516
720178158,46,F,High School,Unknown,Less than $40K,Blue,7552
779805408,42,M,Unknown,Married,Less than $40K,Silver,14630
710958933,43,M,Graduate,Single,$40K - $60K,Blue,6080
720698883,51,M,High School,Single,$80K - $120K,Blue,28605
780384483,49,M,Unknown,Unknown,$80K - $120K,Blue,2886
714190983,51,F,Graduate,Single,Unknown,Platinum,34516
713808633,31,F,Uneducated,Divorced,Less than $40K,Silver,10850
710295858,43,M,Graduate,Divorced,$80K - $120K,Blue,24244
713209308,59,M,Graduate,Single,$60K - $80K,Blue,17218
788709408,41,F,Unknown,Married,Unknown,Blue,14746
717757608,53,M,College,Single,$120K +,Gold,34516
715300683,39,M,Uneducated,Single,$80K - $120K,Blue,34458
711436983,57,M,Unknown,Single,$120K +,Silver,34516
789582483,60,M,High School,Divorced,$40K - $60K,Blue,9369
790168083,51,M,High School,Unknown,$80K - $120K,Blue,22741
742865883,46,F,Unknown,Single,$40K - $60K,Blue,9110
770848308,45,M,Graduate,Married,$60K - $80K,Platinum,34516
713486583,41,M,Graduate,Married,$60K - $80K,Blue,17277
708697983,56,M,High School,Unknown,$120K +,Blue,34516
823539558,39,F,Uneducated,Single,Unknown,Silver,33565
711339258,49,F,Graduate,Single,$40K - $60K,Silver,20176
781171908,45,M,Graduate,Single,$40K - $60K,Blue,3751
815582358,47,F,Unknown,Unknown,Less than $40K,Blue,2519
755212608,50,M,Unknown,Married,$40K - $60K,Blue,13067
716486508,45,F,High School,Married,$40K - $60K,Blue,3399
771674958,45,M,High School,Married,$40K - $60K,Blue,11529
787909158,40,F,Graduate,Divorced,Less than $40K,Blue,8694
717140733,52,F,Graduate,Single,Less than $40K,Blue,6616
799468083,51,M,Graduate,Married,$40K - $60K,Blue,11467
718993533,44,M,Graduate,Unknown,$80K - $120K,Blue,15821
713870958,56,F,Uneducated,Single,Unknown,Platinum,34516
709171308,30,M,High School,Married,$60K - $80K,Blue,15795
798553158,62,F,Graduate,Single,Less than $40K,Blue,3109
720819858,47,F,Post-Graduate,Single,Less than $40K,Blue,8837
815078433,42,F,Unknown,Married,Less than $40K,Blue,6551
710924658,52,F,High School,Single,$40K - $60K,Blue,2540
709883883,46,F,Uneducated,Divorced,Unknown,Blue,8110
718650258,54,F,Graduate,Single,Unknown,Blue,6146
711613308,58,M,Unknown,Single,$60K - $80K,Blue,2236
718558758,34,M,Unknown,Single,$80K - $120K,Blue,3711
718504233,43,F,Uneducated,Married,Less than $40K,Blue,2082
709108533,49,M,Graduate,Married,$80K - $120K,Blue,9959
713236458,55,M,Unknown,Single,$60K - $80K,Blue,18980
714352533,47,F,Graduate,Married,$40K - $60K,Silver,15472
717353433,50,F,Unknown,Single,Unknown,Blue,21498
813804783,41,F,High School,Single,$40K - $60K,Blue,2667
771062733,44,F,Graduate,Single,Less than $40K,Blue,4291
715649358,39,M,College,Married,$60K - $80K,Blue,3879
713552958,43,M,Graduate,Unknown,$60K - $80K,Blue,12773
715209333,32,M,High School,Single,$60K - $80K,Blue,6224
769935783,40,M,Unknown,Single,$60K - $80K,Blue,9594
815613033,49,M,Unknown,Married,Less than $40K,Silver,12518
718732833,56,F,College,Single,Less than $40K,Blue,2783
816328308,60,F,Graduate,Married,Less than $40K,Blue,3773
711814608,41,F,High School,Married,$40K - $60K,Silver,19281
803216433,43,F,Graduate,Married,Less than $40K,Silver,14806
710694033,32,M,Graduate,Divorced,$40K - $60K,Blue,7473
709257708,47,F,High School,Single,Less than $40K,Blue,3108
720174033,46,M,Graduate,Divorced,$80K - $120K,Blue,34516
820666083,41,M,Graduate,Single,$120K +,Blue,27742
712044558,51,F,Uneducated,Single,Less than $40K,Silver,14563
713131158,58,M,Uneducated,Single,$80K - $120K,Blue,10286
803335008,48,F,Graduate,Divorced,Unknown,Blue,7791
795869583,53,F,Uneducated,Married,Less than $40K,Blue,3733
789535233,52,M,Graduate,Single,$80K - $120K,Silver,34516
716441058,45,F,High School,Single,Less than $40K,Silver,14416
718113633,41,M,Uneducated,Married,$120K +,Blue,34516
708908883,37,F,Graduate,Divorced,Less than $40K,Silver,12033
712152408,44,M,High School,Single,$60K - $80K,Gold,34516
708229308,49,F,Unknown,Married,Less than $40K,Blue,3243
715351983,32,F,Unknown,Married,Less than $40K,Blue,9761
798451908,36,F,Graduate,Married,Less than $40K,Blue,5723
794962983,47,F,Graduate,Divorced,Less than $40K,Blue,9947
721000833,49,M,Uneducated,Married,$60K - $80K,Blue,3599
720086358,58,M,Doctorate,Married,$120K +,Blue,12648
710064033,45,M,Uneducated,Married,$40K - $60K,Blue,4572
780588258,53,F,Unknown,Married,Less than $40K,Blue,4021
710833908,45,M,High School,Married,$80K - $120K,Blue,25601
714449283,44,M,Uneducated,Unknown,$80K - $120K,Blue,25428
772339383,54,M,Post-Graduate,Single,$40K - $60K,Blue,4216
721382208,38,F,High School,Married,$40K - $60K,Blue,3140
779349783,46,M,Doctorate,Married,$60K - $80K,Blue,21161
789450408,41,F,Uneducated,Married,Unknown,Blue,5877
709210833,48,F,Doctorate,Married,$40K - $60K,Blue,9074
821752908,53,M,High School,Single,$60K - $80K,Blue,4142
789878283,39,M,Graduate,Married,$40K - $60K,Blue,3152
709319658,48,F,Graduate,Single,Less than $40K,Platinum,15987
719222133,41,M,Graduate,Single,$40K - $60K,Blue,8919
715551783,54,F,Uneducated,Married,Unknown,Blue,24927
712718958,49,M,High School,Divorced,$40K - $60K,Blue,3308
709764483,61,M,Graduate,Unknown,$60K - $80K,Blue,6157
783361533,41,M,Unknown,Married,$60K - $80K,Silver,33889
717942033,52,M,Uneducated,Unknown,$120K +,Blue,33552
817908783,44,M,Unknown,Single,$120K +,Silver,34516
713708358,33,F,Unknown,Single,$40K - $60K,Silver,19594
713705358,37,M,Graduate,Single,$60K - $80K,Blue,7349
789551883,52,F,Graduate,Single,$40K - $60K,Blue,14803
812247033,51,F,Uneducated,Married,Less than $40K,Blue,3536
717580458,43,M,Uneducated,Divorced,$80K - $120K,Blue,19333
780551733,54,F,High School,Married,Less than $40K,Silver,11605
719722308,31,F,Uneducated,Divorced,Less than $40K,Blue,3329
718328283,40,F,High School,Single,Less than $40K,Blue,3961
826061508,49,F,Uneducated,Unknown,Less than $40K,Blue,5975
715610733,60,M,Uneducated,Married,$40K - $60K,Blue,3735
710161083,62,F,Uneducated,Single,Less than $40K,Blue,5780
712464933,44,M,Graduate,Married,$80K - $120K,Blue,19141
768181608,43,F,Graduate,Unknown,Less than $40K,Blue,3461
713869083,56,M,High School,Married,$80K - $120K,Blue,29394
711465333,35,M,High School,Single,$80K - $120K,Blue,24250
719924433,40,F,Graduate,Married,$40K - $60K,Silver,16191
719248158,52,M,High School,Divorced,$60K - $80K,Blue,7261
719944458,29,M,High School,Single,$40K - $60K,Blue,4023
715799808,52,M,High School,Single,$60K - $80K,Blue,3764
721264533,49,F,Unknown,Married,Less than $40K,Blue,3767
711838008,37,M,Graduate,Married,$60K - $80K,Blue,6407
711826983,47,F,Unknown,Married,$40K - $60K,Blue,5822
719413383,32,M,Uneducated,Single,$60K - $80K,Silver,33711
712990458,44,F,Graduate,Married,Unknown,Silver,31699
789594108,47,M,College,Single,$80K - $120K,Blue,3429
718764708,45,M,Graduate,Unknown,$120K +,Blue,8858
820271208,46,M,Graduate,Divorced,$60K - $80K,Blue,7064
708369633,34,F,Graduate,Married,Less than $40K,Gold,15487
712055433,39,F,High School,Married,Less than $40K,Blue,3600
721114458,46,M,College,Single,$120K +,Blue,34516
714959358,50,M,High School,Married,$80K - $120K,Silver,34516
708396033,45,F,Uneducated,Married,Less than $40K,Blue,2490
719593608,56,M,Uneducated,Married,$80K - $120K,Blue,33870
715830558,50,M,Uneducated,Unknown,$120K +,Blue,34516
716406483,30,M,Unknown,Single,$60K - $80K,Blue,23760
714941358,53,F,Graduate,Married,Less than $40K,Blue,4005
716088783,60,M,College,Married,$80K - $120K,Blue,29239
718458858,41,M,Graduate,Single,$80K - $120K,Silver,34516
715754133,42,F,Graduate,Single,Less than $40K,Blue,3391
715630983,31,F,Graduate,Single,Less than $40K,Blue,4598
712768983,51,M,Graduate,Single,$80K - $120K,Silver,34516
716881683,45,M,Uneducated,Married,$80K - $120K,Blue,3435
711108408,55,M,Uneducated,Single,$60K - $80K,Blue,17540
717565233,51,M,Doctorate,Single,$80K - $120K,Blue,31346
789539058,28,M,Uneducated,Single,Less than $40K,Blue,4342
768643158,44,F,Graduate,Divorced,Less than $40K,Blue,3842
721530633,51,F,Graduate,Single,$40K - $60K,Blue,3785
721188033,48,M,College,Married,Less than $40K,Blue,6797
810261633,44,M,Graduate,Single,$60K - $80K,Blue,9682
717529233,40,F,Graduate,Single,Less than $40K,Blue,3319
719365233,34,M,Unknown,Single,Less than $40K,Blue,7664
720943308,47,M,Graduate,Single,$60K - $80K,Silver,30498
714425283,50,F,High School,Married,Unknown,Blue,19962
711794358,61,M,College,Single,$80K - $120K,Blue,21398
719683158,56,F,Unknown,Married,Less than $40K,Blue,4746
709406733,46,M,Graduate,Divorced,$80K - $120K,Blue,20434
708572658,49,M,Graduate,Married,$60K - $80K,Silver,29531
714001008,56,M,Uneducated,Divorced,$120K +,Blue,3730
712833633,41,M,Post-Graduate,Married,$40K - $60K,Blue,10688
716260833,56,F,Unknown,Single,Less than $40K,Blue,4668
708863733,35,M,Unknown,Single,$40K - $60K,Gold,22725
717076458,40,M,Unknown,Single,$40K - $60K,Blue,8155
712412958,41,F,Doctorate,Married,$40K - $60K,Silver,18266
720535008,46,M,Uneducated,Single,$80K - $120K,Blue,10492
711578658,56,F,High School,Married,$40K - $60K,Blue,6380
709373883,37,F,Unknown,Married,$40K - $60K,Silver,19055
780730008,51,M,College,Single,$120K +,Blue,3477
824816358,36,F,Uneducated,Single,Less than $40K,Blue,3277
716106108,49,M,Post-Graduate,Married,$120K +,Silver,34516
709807383,35,F,Unknown,Married,Less than $40K,Blue,3616
716430933,46,F,Unknown,Single,Less than $40K,Blue,3973
789866133,45,F,Graduate,Unknown,$40K - $60K,Blue,4318
718634058,48,F,High School,Unknown,Unknown,Blue,7660
715129983,46,F,Graduate,Divorced,Unknown,Blue,3515
717177783,36,F,Unknown,Married,Less than $40K,Silver,13313
719694408,30,F,College,Single,Less than $40K,Blue,4541
806992533,49,F,Graduate,Married,Less than $40K,Blue,8284
718045008,31,M,Post-Graduate,Married,Less than $40K,Blue,3768
711010683,35,M,High School,Married,$40K - $60K,Blue,14382
714759708,54,F,High School,Single,Unknown,Blue,10798
718801158,49,M,Graduate,Single,$40K - $60K,Gold,23981
712256358,40,M,Graduate,Married,$60K - $80K,Blue,22729
779803008,41,F,High School,Single,Unknown,Blue,27670
710968008,37,F,Uneducated,Married,Less than $40K,Blue,3423
771584658,46,F,Unknown,Single,Unknown,Silver,33874
718102758,61,F,High School,Married,Less than $40K,Blue,3175
811076883,45,M,Graduate,Married,$40K - $60K,Blue,7979
770970558,41,M,Unknown,Single,$80K - $120K,Blue,13679
758863383,47,F,Uneducated,Unknown,Less than $40K,Silver,14767
716863458,44,M,Uneducated,Single,$80K - $120K,Silver,34516
766821033,61,M,Unknown,Single,$120K +,Blue,4650
814590483,45,F,Graduate,Married,$40K - $60K,Blue,3592
773283108,31,M,High School,Married,$60K - $80K,Silver,32535
721006458,42,M,Unknown,Single,$120K +,Blue,3214
714615258,32,M,High School,Single,$40K - $60K,Blue,4819
788687133,42,M,Graduate,Married,$80K - $120K,Blue,16433
820108008,49,M,Unknown,Married,$80K - $120K,Blue,12174
717781608,52,F,Graduate,Married,Less than $40K,Blue,9230
720136458,39,M,Post-Graduate,Married,$60K - $80K,Blue,6867
716247708,51,M,College,Single,$120K +,Gold,34516
714968208,52,M,High School,Married,$80K - $120K,Blue,18046
719913783,40,M,Graduate,Single,$40K - $60K,Blue,7680
720621408,38,F,Uneducated,Married,Less than $40K,Blue,7825
721169883,41,M,College,Married,$60K - $80K,Blue,5002
719324658,27,M,College,Unknown,$80K - $120K,Silver,34516
714577233,50,F,Graduate,Married,$40K - $60K,Blue,4755
712367658,58,M,Uneducated,Single,$80K - $120K,Blue,22104
803655333,53,M,Post-Graduate,Single,$60K - $80K,Silver,29038
710455608,40,M,High School,Single,$80K - $120K,Blue,4620
711328458,58,M,High School,Married,$80K - $120K,Blue,34516
708123033,41,F,Graduate,Single,Less than $40K,Silver,11463
713514633,59,M,Graduate,Single,$60K - $80K,Blue,6224
710745633,53,M,Unknown,Married,$120K +,Blue,19252
710374008,53,M,Graduate,Single,$80K - $120K,Blue,34516
772166058,31,M,Unknown,Single,$40K - $60K,Blue,3232
715017858,44,M,Uneducated,Married,$120K +,Platinum,34516
717571683,47,F,Uneducated,Married,$40K - $60K,Gold,23981
743420208,47,F,College,Single,Less than $40K,Blue,4822
716201883,46,M,Graduate,Unknown,$120K +,Silver,34516
714593883,53,F,Graduate,Married,Less than $40K,Silver,12100
711003483,40,M,Unknown,Divorced,$60K - $80K,Blue,20466
819628158,42,M,Graduate,Single,$60K - $80K,Blue,17887
712021233,33,M,Graduate,Married,$60K - $80K,Blue,23399
708573933,45,F,Unknown,Single,Less than $40K,Silver,13026
710758683,61,F,Graduate,Unknown,$40K - $60K,Silver,15698
718288833,31,M,Unknown,Married,$40K - $60K,Blue,5590
708873183,47,M,Post-Graduate,Single,$60K - $80K,Blue,17575
766224933,46,M,Graduate,Married,$80K - $120K,Blue,29528
771626283,54,M,Post-Graduate,Married,$60K - $80K,Platinum,34516
720372483,60,F,High School,Married,Less than $40K,Blue,4147
712916958,55,F,Graduate,Married,Unknown,Blue,12494
716124408,32,M,Graduate,Single,$120K +,Gold,34516
714128283,49,F,Unknown,Married,Less than $40K,Silver,13411
708163758,41,M,Unknown,Married,$120K +,Blue,34516
716979183,45,M,College,Married,$60K - $80K,Blue,17646
716480358,45,M,Uneducated,Single,$60K - $80K,Blue,11121
800758233,30,M,College,Single,$60K - $80K,Blue,4109
720413658,44,M,High School,Married,$120K +,Blue,6176
715832058,40,F,Graduate,Unknown,Less than $40K,Blue,4512
716323683,31,M,Graduate,Married,$80K - $120K,Blue,32791
819616383,40,F,Uneducated,Divorced,Less than $40K,Blue,4772
771069033,56,M,Unknown,Unknown,$60K - $80K,Blue,10602
821241708,47,M,Unknown,Unknown,$80K - $120K,Blue,7953
716987358,29,M,Post-Graduate,Divorced,$60K - $80K,Blue,8022
710300733,38,M,High School,Single,$120K +,Blue,34516
712497783,56,F,Unknown,Married,Less than $40K,Blue,9092
709259958,53,F,Graduate,Single,Less than $40K,Blue,5541
716296833,56,M,Doctorate,Single,$80K - $120K,Blue,7204
715728108,27,F,Graduate,Unknown,Less than $40K,Blue,4548
771507258,38,F,Graduate,Single,Less than $40K,Blue,3860
